uid	ec	organism	organism_id
P38744	4.2.1.96	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
P81340	2.5.1.47	Clostridium pasteurianum	1501
P86005	3.2.1.1	Capsicum annuum (Capsicum pepper)	4072
P84722	4.1.2.13	Pinus strobus (Eastern white pine)	3348
P27765	3.5.1.4	Pseudomonas chlororaphis (Pseudomonas aureofaciens)	333
P86014	1.11.1.7	Vitis vinifera (Grape)	29760
P86089	3.2.1.1	Capsicum chinense (Scotch bonnet) (Bonnet pepper)	80379
P80459	1.1.1.37	Rhodospirillum rubrum	1085
P83160	4.1.1.39	Anabaena sp. (strain L31)	29412
P85334	1.11.1.7	Betula pendula (European white birch) (Betula verrucosa)	3505
A9CKA8	2.7.4.1	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	176299
P80523	1.2.7.1	Methanosarcina barkeri (strain Fusaro / DSM 804)	269797
P86072	3.2.1.1	Capsicum annuum var. annuum (Red pepper)	40321
P86084	3.2.1.1	Capsicum chinense (Scotch bonnet) (Bonnet pepper)	80379
Q09115	1.4.1.3	Pyrococcus woesei	2262
O26345	3.1.26.5	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	187420
Q81G00	3.6.1.31	Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NRRL B-3711)	226900
P80521	1.2.7.1	Methanosarcina barkeri (strain Fusaro / DSM 804)	269797
P99064	6.3.2.6	Staphylococcus aureus (strain N315)	158879
O77392	3.6.1.1	Plasmodium falciparum (isolate 3D7)	36329
Q9Y924	6.1.1.2	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	272557
Q1GNW6	4.2.1.108	Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256) (Sphingomonas alaskensis)	317655
Q92ZU4	2.7.4.1	Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)	266834
Q5UQ98	3.6.4.13	Acanthamoeba polyphaga mimivirus (APMV)	212035
Q7A4D8	1.2.1.3	Staphylococcus aureus (strain N315)	158879
Q7A777	3.5.4.16	Staphylococcus aureus (strain N315)	158879
Q845S9	1.5.1.42	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
Q930V2	2.7.4.1	Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)	266834
P65753	3.6.1.1	Staphylococcus aureus (strain N315)	158879
A4FG18	2.1.1.255	Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)	405948
Q3KC85	1.14.14.35	Pseudomonas fluorescens (strain Pf0-1)	205922
O33939	2.4.1.328	Saccharopolyspora erythraea (Streptomyces erythraeus)	1836
P25237	3.1.21.4	Klebsiella pneumoniae	573
P42315	2.8.3.5	Bacillus subtilis (strain 168)	224308
Q6GJ80	2.3.1.8	Staphylococcus aureus (strain MRSA252)	282458
A0QYS5	4.3.2.1	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	246196
O58796	2.1.1.282	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	70601
A3KI18	2.1.1.255	Streptomyces ambofaciens (strain ATCC 23877 / 3486 / DSM 40053 / JCM 4204 / NBRC 12836 / NRRL B-2516)	278992
Q8ZJ80	2.1.2.9	Yersinia pestis	632
P07265	3.2.1.20	Saccharomyces cerevisiae (Baker's yeast)	4932
O76454	4.2.1.96	Drosophila melanogaster (Fruit fly)	7227
Q5UP54	1.8.3.2	Acanthamoeba polyphaga mimivirus (APMV)	212035
P44556	3.1.2.12	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	71421
O59646	3.1.21.4	Methanothermobacter wolfeii (Methanobacterium wolfei)	145261
Q8SRD8	6.1.1.19	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	284813
Q9RXT9	2.8.1.1	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	243230
P86911	7.2.2.10	Chionoecetes opilio (Crab-beetle)	41210
Q83AA8	2.1.2.9	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	227377
P44869	2.1.1.171	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	71421
P29537	3.1.21.4	Haemophilus parainfluenzae	729
Q8DW17	3.5.3.12	Streptococcus mutans serotype c (strain ATCC 700610 / UA159)	210007
Q43908	4.1.1.86	Acinetobacter baumannii	470
P9WP89	1.3.1.54	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q51801	1.2.7.7	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	186497
Q5JE88	2.7.7.6	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	69014
Q9HIC5	2.7.7.6	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	273075
P9WHF5	2.8.1.1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P20733	3.4.21.32	Paralithodes camtschaticus (Red king crab)	6741
P20731	3.4.21.32	Paralithodes camtschaticus (Red king crab)	6741
P9WK23	2.4.1.25	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P64019	4.2.1.17	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	233413
P09141	1.14.14.3	Photobacterium leiognathi	553611
P20734	3.4.21.32	Paralithodes camtschaticus (Red king crab)	6741
P14288	3.2.1.23	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	330779
P16093	3.2.2.22	Trichosanthes kirilowii (Chinese snake gourd) (Chinese cucumber)	3677
P84532	3.3.1.1	Populus euphratica (Euphrates poplar)	75702
Q59477	1.1.1.202	Klebsiella pneumoniae	573
P20732	3.4.21.32	Paralithodes camtschaticus (Red king crab)	6741
Q9XGY7	1.2.1.84	Simmondsia chinensis (Jojoba) (Buxus chinensis)	3999
P34153	3.4.21.32	Chionoecetes opilio (Crab-beetle)	41210
P84533	3.3.1.1	Populus euphratica (Euphrates poplar)	75702
Q5JJF4	2.7.7.6	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	69014
P26420	2.7.1.4	Klebsiella pneumoniae	573
A1AXZ2	3.1.2.12	Paracoccus denitrificans (strain Pd 1222)	318586
P85217	4.4.1.13	Papiliotrema laurentii (Cryptococcus laurentii)	5418
P34155	3.4.21.32	Chionoecetes opilio (Crab-beetle)	41210
P84982	3.4.21.92	Populus euphratica (Euphrates poplar)	75702
Q83SQ2	3.6.1.41	Shigella flexneri	623
P84538	2.5.1.47	Populus euphratica (Euphrates poplar)	75702
D3WZ86	1.13.11.64	Bradyrhizobium sp.	376
Q6N2U4	1.18.1.2	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	258594
Q2FVP8	1.18.1.2	Staphylococcus aureus (strain NCTC 8325)	93061
P84753	1.11.1.7	Aloe vera (Aloe) (Aloe barbadensis)	34199
Q9AR73	2.4.1.218	Rauvolfia serpentina (Serpentine wood) (Ophioxylon serpentinum)	4060
P43886	2.3.1.30	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	71421
P86078	3.2.1.14	Capsicum annuum var. annuum (Red pepper)	40321
P86080	3.2.1.39	Capsicum annuum var. annuum (Red pepper)	40321
O87405	3.5.1.2	Rhizobium etli (strain CFN 42 / ATCC 51251)	347834
P83629	3.1.1.3	Felis catus (Cat) (Felis silvestris catus)	9685
P99092	2.3.1.8	Staphylococcus aureus (strain N315)	158879
P65647	5.3.1.26	Staphylococcus aureus (strain N315)	158879
O87131	2.1.1.80	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964
Q816D9	1.18.1.2	Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NRRL B-3711)	226900
O82515	1.1.1.255	Medicago sativa (Alfalfa)	3879
Q9FDA3	2.3.1.184	Vibrio anguillarum (Listonella anguillarum)	55601
P39250	3.1.21.9	Enterobacteria phage T4 (Bacteriophage T4)	10665
P67765	2.3.1.30	Staphylococcus aureus (strain N315)	158879
E1V4J5	1.4.1.2	Halomonas elongata (strain ATCC 33173 / DSM 2581 / NBRC 15536 / NCIMB 2198 / 1H9)	768066
O06928	6.2.1.35	Malonomonas rubra	57040
Q5UQS6	2.7.7.19	Acanthamoeba polyphaga mimivirus (APMV)	212035
P86071	2.2.1.2	Capsicum annuum var. annuum (Red pepper)	40321
C6L862	3.1.1.81	Microbacterium testaceum (strain StLB037)	979556
Q99UN8	2.3.1.39	Staphylococcus aureus (strain Mu50 / ATCC 700699)	158878
O24146	6.2.1.12	Nicotiana tabacum (Common tobacco)	4097
O28185	3.1.1.29	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	224325
P9WND3	2.1.2.9	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q2FEC4	1.18.1.2	Staphylococcus aureus (strain USA300)	367830
P16412	3.1.27.3	Gibberella baccata (Fusarium lateritium)	5523
P58880	4.2.1.19	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	186497
C5CBV8	2.4.1.54	Micrococcus luteus (strain ATCC 4698 / DSM 20030 / JCM 1464 / NBRC 3333 / NCIMB 9278 / NCTC 2665 / VKM Ac-2230) (Micrococcus lysodeikticus)	465515
Q9HLW6	3.1.1.29	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	273075
Q8SSD7	6.1.1.15	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	284813
Q9ZFM2	3.2.1.37	Geobacillus stearothermophilus (Bacillus stearothermophilus)	1422
B1MHW4	6.3.2.6	Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)	561007
Q5UPX7	2.7.7.6	Acanthamoeba polyphaga mimivirus (APMV)	212035
Q5KY26	3.5.1.2	Geobacillus kaustophilus (strain HTA426)	235909
P85916	1.1.1.195	Pseudotsuga menziesii (Douglas-fir) (Abies menziesii)	3357
P77072	4.99.1.2	Escherichia coli	562
P84766	2.4.1.242	Aegilops tauschii subsp. strangulata (Goatgrass)	200361
Q83AB0	3.6.1.7	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	227377
Q5SKS6	3.6.1.7	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	300852
P37356	3.5.1.14	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	1426
P9WPK9	6.3.2.2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P85087	6.3.1.2	Vitis sp. (Grape)	3604
P81988	3.6.1.1	Ochromonas danica (Golden alga)	2986
O87172	2.4.1.25	Thermus thermophilus	274
P84765	2.4.1.242	Secale cereale (Rye)	4550
P85913	1.1.1.195	Pseudotsuga menziesii (Douglas-fir) (Abies menziesii)	3357
P56948	3.6.1.1	Bacillus megaterium	1404
P23540	4.6.1.19	Momordica charantia (Bitter gourd) (Balsam pear)	3673
P81987	3.6.1.1	Euglena gracilis	3039
Q57290	5.4.2.8	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	71421
P85483	3.2.1.39	Pinus halepensis (Aleppo pine)	71633
P81336	4.1.1.4	Clostridium pasteurianum	1501
C0HJE4	3.2.1.1	Bacillus firmus	1399
O74017	3.1.1.29	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	70601
P84731	2.7.2.3	Pinus strobus (Eastern white pine)	3348
P22851	3.2.2.22	Luffa aegyptiaca (Sponge gourd) (Luffa cylindrica)	3670
P84799	3.4.25.1	Halococcus dombrowskii	179637
Q8UH15	2.1.1.144	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	176299
P85929	2.7.4.6	Pseudotsuga menziesii (Douglas-fir) (Abies menziesii)	3357
P83289	1.15.1.1	Arthrobotrys dactyloides (Nematode-trapping fungus)	74499
A0R4I0	6.3.2.6	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	246196
P85516	3.2.1.21	Passalora fulva (Tomato leaf mold) (Cladosporium fulvum)	5499
P85517	3.2.1.21	Passalora fulva (Tomato leaf mold) (Cladosporium fulvum)	5499
P86830	3.1.1.80	Rauvolfia verticillata (Common devil-pepper) (Dissolena verticillata)	329875
P16630	3.2.1.4	Pectobacterium parmentieri	1905730
Q48677	3.4.11.7	Lactococcus lactis subsp. cremoris (strain MG1363)	416870
Q9M6F0	2.3.1.162	Taxus cuspidata (Japanese yew)	99806
O59028	1.1.1.37	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	70601
Q58584	2.5.1.9	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	243232
Q7A742	1.1.1.1	Staphylococcus aureus (strain N315)	158879
Q9X278	2.7.2.7	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	243274
Q8U0M5	2.7.7.6	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	186497
Q8RIS8	2.7.1.188	Actinoplanes sp. (strain ATCC 31044 / CBS 674.73 / SE50/110)	134676
P86102	3.2.1.39	Vitis rotundifolia (Muscadine grape)	103349
P19985	3.1.1.59	Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)	7130
Q5JE31	2.7.7.6	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	69014
Q8UHA8	2.7.1.39	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	176299
P84714	1.11.1.7	Cynara cardunculus var. scolymus (Globe artichoke) (Cynara scolymus)	59895
P30810	3.1.1.59	Trichoplusia ni (Cabbage looper)	7111
Q9WZC6	1.15.1.2	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	243274
P86015	1.11.1.7	Vitis vinifera (Grape)	29760
Q58034	4.2.1.32	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	243232
P86001	1.11.1.7	Capsicum annuum (Capsicum pepper)	4072
Q5JJD0	2.7.7.6	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	69014
Q5SHB1	3.1.4.58	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	300852
O28220	2.1.1.282	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	224325
O29903	1.15.1.2	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	224325
P85996	1.11.1.7	Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	4081
P24134	1.18.1.3	Streptomyces griseus	1911
A9AWD6	3.1.7.12	Herpetosiphon aurantiacus (strain ATCC 23779 / DSM 785 / 114-95)	316274
Q56366	2.7.7.7	Thermococcus sp. (strain 9oN-7)	103799
P9WQ93	3.5.1.4	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P86006	1.11.1.7	Capsicum annuum (Capsicum pepper)	4072
Q55891	1.3.7.5	Synechocystis sp. (strain PCC 6803 / Kazusa)	1111708
P86008	1.11.1.7	Capsicum annuum (Capsicum pepper)	4072
P85998	1.11.1.7	Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	4081
P86004	1.11.1.7	Capsicum annuum (Capsicum pepper)	4072
P86003	1.11.1.7	Capsicum annuum (Capsicum pepper)	4072
P86007	1.11.1.7	Capsicum annuum (Capsicum pepper)	4072
O57823	3.1.4.58	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	70601
P34156	3.4.24.7	Chionoecetes opilio (Crab-beetle)	41210
P85335	1.11.1.7	Betula pendula (European white birch) (Betula verrucosa)	3505
P86088	3.2.1.1	Capsicum chinense (Scotch bonnet) (Bonnet pepper)	80379
P85940	1.11.1.11	Pseudotsuga menziesii (Douglas-fir) (Abies menziesii)	3357
P9WQC9	3.6.1.7	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P44760	5.2.1.8	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	71421
Q7A5Z3	2.3.1.39	Staphylococcus aureus (strain N315)	158879
P86090	3.2.1.1	Capsicum chinense (Scotch bonnet) (Bonnet pepper)	80379
P85332	1.11.1.7	Betula pendula (European white birch) (Betula verrucosa)	3505
P85333	1.11.1.7	Betula pendula (European white birch) (Betula verrucosa)	3505
P85351	1.11.1.7	Betula pendula (European white birch) (Betula verrucosa)	3505
P85994	1.11.1.7	Vitis vinifera (Grape)	29760
P86064	1.11.1.7	Daucus carota (Wild carrot)	4039
P85995	1.11.1.7	Vitis vinifera (Grape)	29760
Q5JE34	2.7.7.6	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	69014
P81173	3.5.2.6	Streptomyces griseus	1911
P9WNN5	4.2.1.17	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q8SSL0	3.1.3.12	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	284813
P82473	3.4.22.67	Zingiber officinale (Ginger) (Amomum zingiber)	94328
Q59545	1.1.1.9	Morganella morganii (Proteus morganii)	582
Q8VPD5	3.1.1.81	Rhizobium radiobacter (Agrobacterium tumefaciens) (Agrobacterium radiobacter)	358
P84820	1.2.7.1	Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C)	523849
Q7A825	1.2.1.3	Staphylococcus aureus (strain N315)	158879
Q9YDV3	2.1.1.282	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	272557
Q7A3I5	3.1.3.11	Staphylococcus aureus (strain N315)	158879
O34411	3.1.3.15	Bacillus subtilis (strain 168)	224308
P86081	3.2.1.14	Capsicum chinense (Scotch bonnet) (Bonnet pepper)	80379
P00863	4.1.1.22	Micrococcus sp.	1271
P71051	2.7.10.2	Bacillus subtilis (strain 168)	224308
O07737	1.1.1.1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q58391	3.1.21.4	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	243232
P37715	3.2.1.17	Asterias rubens (Common European starfish) (Asterias vulgaris)	7604
P9WPW5	2.8.3.5	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q7NSA6	4.1.1.4	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)	243365
P35051	3.4.21.4	Protopterus aethiopicus (Marbled lungfish)	7886
P81071	3.4.21.4	Felis catus (Cat) (Felis silvestris catus)	9685
P46882	1.4.3.4	Aspergillus niger	5061
P11918	2.7.3.5	Lumbricus terrestris (Common earthworm)	6398
P65722	4.2.1.96	Brucella melitensis biotype 1 (strain 16M / ATCC 23456 / NCTC 10094)	224914
P83715	1.13.11.1	Acinetobacter calcoaceticus	471
P81343	1.1.1.157	Clostridium pasteurianum	1501
P10773	3.2.1.17	Bacillus subtilis	1423
P80705	1.2.5.2	Comamonas testosteroni (Pseudomonas testosteroni)	285
P19371	3.6.1.1	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	882
P86074	1.1.1.37	Capsicum annuum var. annuum (Red pepper)	40321
P0A460	3.1.21.4	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	171101
P84540	2.2.1.1	Populus euphratica (Euphrates poplar)	75702
P46365	1.2.1.28	Acinetobacter guillouiae (Acinetobacter genomosp. 11)	106649
P84209	1.1.1.37	Imperata cylindrica (Cogon grass)	80369
P04536	3.1.11.1	Enterobacteria phage T4 (Bacteriophage T4)	10665
P19870	4.2.2.17	Arthrobacter globiformis	1665
P94212	3.5.1.83	Alcaligenes xylosoxydans xylosoxydans (Achromobacter xylosoxidans)	85698
P99140	1.1.1.17	Staphylococcus aureus (strain N315)	158879
O93779	5.1.1.13	Thermococcus sp. (strain KS-8)	79680
Q9PI11	4.1.1.48	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	192222
P09647	3.1.27.3	Penicillium chrysogenum (Penicillium notatum)	5076
P26875	3.1.27.3	Trichoderma harzianum (Hypocrea lixii)	5544
Q8UB77	4.2.1.41	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	176299
Q72EX7	3.5.4.2	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	882
Q9YGB1	5.3.1.24	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	69014
Q8U092	5.3.1.24	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	186497
P19982	1.1.1.37	Streptomyces atratus	1893
P16411	3.1.27.3	Gibberella baccata (Fusarium lateritium)	5523
P19983	1.1.1.37	Streptosporangium roseum	2001
P19980	1.1.1.37	Phenylobacterium immobile	21
Q9L7R9	4.1.2.57	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q02150	3.1.3.15	Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcus lactis)	272623
Q7CUX4	3.5.4.2	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	176299
P19978	1.1.1.37	Kibdelosporangium aridum	2030
P19977	1.1.1.37	Actinoplanes missouriensis	1866
P11726	2.1.3.3	Aeromonas caviae (Aeromonas punctata)	648
P19979	1.1.1.37	Microtetraspora glauca	1996
P19981	1.1.1.37	Planomonospora venezuelensis	1999
Q59014	6.3.4.15	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	243232
Q81WH2	2.1.2.9	Bacillus anthracis	1392
Q9WZQ4	3.1.3.71	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	243274
P9WI93	4.2.1.96	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P80037	1.1.1.37	Heliobacterium gestii	2699
P9WQ97	3.5.1.4	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P96578	5.3.1.15	Bacillus subtilis (strain 168)	224308
P80537	1.1.1.37	Burkholderia cepacia (Pseudomonas cepacia)	292
P56870	1.3.1.32	Rhodococcus opacus (Nocardia opaca)	37919
P19628	3.4.17.2	Protopterus aethiopicus (Marbled lungfish)	7886
P85906	2.6.1.1	Pseudotsuga menziesii (Douglas-fir) (Abies menziesii)	3357
Q2YRR4	4.1.1.48	Brucella abortus (strain 2308)	359391
Q5UQD9	2.7.7.6	Acanthamoeba polyphaga mimivirus (APMV)	212035
P85439	1.11.1.7	Catharanthus roseus (Madagascar periwinkle) (Vinca rosea)	4058
O57809	3.5.99.7	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	70601
P84545	1.8.1.4	Populus euphratica (Euphrates poplar)	75702
P85951	2.6.1.1	Pseudotsuga menziesii (Douglas-fir) (Abies menziesii)	3357
P80539	1.1.1.37	Delftia acidovorans (Pseudomonas acidovorans) (Comamonas acidovorans)	80866
P80542	1.1.1.37	Brevundimonas diminuta (Pseudomonas diminuta)	293
P83061	5.2.1.8	Spinacia oleracea (Spinach)	3562
P80538	1.1.1.37	Vogesella indigofera (Pseudomonas indigofera)	45465
P24112	4.2.2.10	Pectobacterium carotovorum (Erwinia carotovora)	554
P80543	1.1.1.37	Brevundimonas vesicularis (Pseudomonas vesicularis)	41276
P84819	1.2.7.1	Pyrococcus endeavori	39456
Q7A7L2	2.3.1.9	Staphylococcus aureus (strain N315)	158879
P80540	1.1.1.37	Acidovorax delafieldii	47920
Q59750	3.2.1.23	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	382
C0HJE2	3.2.1.3	Bacillus licheniformis	1402
Q07251	1.1.1.27	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	381666
Q7A6I1	5.2.1.8	Staphylococcus aureus (strain N315)	158879
Q01398	3.8.1.3	Moraxella sp. (strain B)	118147
O34707	4.2.3.130	Bacillus subtilis (strain 168)	224308
P08773	2.1.2.8	Enterobacteria phage T4 (Bacteriophage T4)	10665
Q6FFQ1	4.2.1.41	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	62977
P30809	3.1.1.59	Trichoplusia ni (Cabbage looper)	7111
P84342	5.2.1.8	Naegleria fowleri (Brain eating amoeba)	5763
P85924	3.2.1.58	Pseudotsuga menziesii (Douglas-fir) (Abies menziesii)	3357
P80472	1.2.5.2	Amycolatopsis methanolica	1814
P86082	3.2.1.14	Capsicum chinense (Scotch bonnet) (Bonnet pepper)	80379
P20016	1.4.1.2	Thunnus thynnus (Atlantic bluefin tuna) (Scomber thynnus)	8237
P85343	3.2.1.14	Ginkgo biloba (Ginkgo) (Maidenhair tree)	3311
P9WQ99	3.5.1.4	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P86066	1.11.1.7	Daucus carota (Wild carrot)	4039
P84543	2.3.3.16	Populus euphratica (Euphrates poplar)	75702
A0QWU2	2.1.2.9	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	246196
P86057	1.11.1.7	Daucus carota (Wild carrot)	4039
P33036	3.5.5.1	Acinetobacter sp. (strain AK226)	72569
P86054	1.11.1.7	Daucus carota (Wild carrot)	4039
P86056	1.11.1.7	Daucus carota (Wild carrot)	4039
P86062	1.11.1.7	Daucus carota (Wild carrot)	4039
P86067	1.11.1.7	Daucus carota (Wild carrot)	4039
P57098	2.7.1.31	Neisseria meningitidis serogroup A / serotype 4A (strain Z2491)	122587
P86063	1.11.1.7	Daucus carota (Wild carrot)	4039
P86055	1.11.1.7	Daucus carota (Wild carrot)	4039
